pid,hid,area_siz,gender,age_gr,age,mob_use,sns_use,freq_sns1,year
63830001,638300,2,1,4,37,1,1,12,2015
63830002,638300,2,2,4,37,1,1,12,2015
63830003,638300,2,1,1,7,2,2, ,2015
63840001,638400,1,1,6,56,1,1,16,2015
63850001,638500,2,1,7,64,1,2, ,2015
63850002,638500,2,2,7,66,1,2, ,2015
63860001,638600,2,1,6,51,1,2, ,2015
63860002,638600,2,2,5,46,1,1,12,2015
63860003,638600,2,1,2,18,1,2, ,2015
63860004,638600,2,1,2,15,1,1,2,2015
63870001,638700,2,1,7,66,1,2, ,2015
63870002,638700,2,2,7,62,1,2, ,2015
63880001,638800,2,2,6,57,1,1,16,2015
63880002,638800,2,1,3,23,1,1,2,2015
63890001,638900,2,1,8,75,1,2, ,2015
63890002,638900,2,2,7,67,1,2, ,2015
63900001,639000,2,1,7,65,1,1,16,2015
63900002,639000,2,2,7,62,1,2, ,2015
63900003,639000,2,2,4,33,1,1,12,2015
63910001,639100,1,1,6,50,1,2, ,2015
63910002,639100,1,2,5,45,1,2, ,2015
63910003,639100,1,2,2,17,1,2, ,2015
63910004,639100,1,2,2,15,1,2, ,2015
63920001,639200,2,1,5,41,1,1,12,2015
63920002,639200,2,2,4,32,1,1,12,2015
63930001,639300,2,1,4,31,1,2, ,2015
63930002,639300,2,2,4,35,1,2, ,2015
63940001,639400,2,1,6,59,1,2, ,2015
63940002,639400,2,2,5,43,1,2, ,2015
63940003,639400,2,2,2,17,1,2, ,2015
63940004,639400,2,2,2,15,1,2, ,2015
63950001,639500,2,1,5,47,1,2, ,2015
63950002,639500,2,2,5,45,1,2, ,2015
63950003,639500,2,2,2,15,1,2, ,2015
63950004,639500,2,1,2,12,1,2, ,2015
63970001,639700,2,1,6,53,1,2, ,2015
63990001,639900,2,1,5,47,1,2, ,2015
63990002,639900,2,2,5,45,1,2, ,2015
63990004,639900,2,2,2,18,1,2, ,2015
63990005,639900,2,1,2,16,1,2, ,2015
64000001,640000,1,2,5,43,1,2, ,2015
64010001,640100,2,2,5,49,1,2, ,2015
64010002,640100,2,1,3,24,1,1,1,2015
64010003,640100,2,1,3,22,1,1,2,2015
64020001,640200,2,1,6,57,1,2, ,2015
64020003,640200,2,2,3,25,1,2, ,2015
64020004,640200,2,2,3,23,1,2, ,2015
64030001,640300,2,2,8,78,1,2, ,2015
64040002,640400,2,2,6,59,1,2, ,2015
64050002,640500,1,2,4,32,1,1,12,2015
64070003,640700,1,1,4,30,1,1,12,2015
64080001,640800,2,1,6,54,1,2, ,2015
64080002,640800,2,2,6,54,1,2, ,2015
64080003,640800,2,2,3,26,1,1,1,2015
64080004,640800,2,2,3,24,1,2, ,2015
64090002,640900,1,2,5,49,1,1,12,2015
64110001,641100,1,1,8,82,1,2, ,2015
64110002,641100,1,2,8,76,2,2, ,2015
64110003,641100,1,1,5,40,1,1,3,2015
64120001,641200,1,2,8,85,1,2, ,2015
64130001,641300,1,2,7,69,1,2, ,2015
64140001,641400,1,1,8,78,2,2, ,2015
64140002,641400,1,2,8,74,2,2, ,2015
64150001,641500,1,2,8,84,1,2, ,2015
64160001,641600,1,2,8,84,1,2, ,2015
64160002,641600,1,1,5,43,1,2, ,2015
64170001,641700,1,1,6,54,1,2, ,2015
64170002,641700,1,2,6,51,1,2, ,2015
64170003,641700,1,1,4,30,1,2, ,2015
64180001,641800,1,2,8,74,1,2, ,2015
64190001,641900,1,1,5,49,1,1,2,2015
64190002,641900,1,2,6,52,1,1,2,2015
64190003,641900,1,2,2,15,1,2, ,2015
64190004,641900,1,2,2,11,1,2, ,2015
64210001,642100,1,1,8,70,1,2, ,2015
64210002,642100,1,2,7,64,1,2, ,2015
64210003,642100,1,1,4,39,1,2, ,2015
64220001,642200,1,1,7,60,1,2, ,2015
64220002,642200,1,2,6,55,1,2, ,2015
64230001,642300,1,2,6,56,1,2, ,2015
64230002,642300,1,1,4,38,1,2, ,2015
64230003,642300,1,2,4,33,1,1,12,2015
64240001,642400,1,2,8,75,1,2, ,2015
64240002,642400,1,1,5,45,1,2, ,2015
64250001,642500,1,1,5,49,1,2, ,2015
64250002,642500,1,2,5,47,1,2, ,2015
64250003,642500,1,1,2,12,1,2, ,2015
64260001,642600,1,1,6,51,2,2, ,2015
64260002,642600,1,1,3,25,1,2, ,2015
64260003,642600,1,1,2,16,1,1,15,2015
64270001,642700,1,2,8,77,1,2, ,2015
64280001,642800,1,2,7,65,1,2, ,2015
64280002,642800,1,1,2,17,1,1,12,2015
64300001,643000,1,2,8,76,1,2, ,2015
64300002,643000,1,1,4,39,1,2, ,2015
64310001,643100,1,1,8,70,1,1,12,2015
64310002,643100,1,2,7,68,1,2, ,2015
64320001,643200,1,1,8,75,1,2, ,2015
64320002,643200,1,2,8,75,1,2, ,2015
64330001,643300,1,1,5,48,1,1,12,2015
64330002,643300,1,2,5,48,1,1,12,2015
64330003,643300,1,1,2,15,1,1,2,2015
64330004,643300,1,2,2,11,1,1,12,2015
64340001,643400,1,1,6,54,1,1,2,2015
64340002,643400,1,2,5,49,1,1,12,2015
64340003,643400,1,2,3,21,1,1,2,2015
64350001,643500,1,1,7,67,1,2, ,2015
64350002,643500,1,2,7,67,1,1,2,2015
64350003,643500,1,2,1,8,2,2, ,2015
64360001,643600,1,1,7,69,1,2, ,2015
64360002,643600,1,2,8,70,1,2, ,2015
64370001,643700,1,1,8,71,1,2, ,2015
64370002,643700,1,2,7,67,1,1,12,2015
64370003,643700,1,1,4,37,1,1,12,2015
64370004,643700,1,2,4,39,1,1,12,2015
64380001,643800,1,1,5,48,1,1,12,2015
64380002,643800,1,2,5,41,1,1,2,2015
64380003,643800,1,1,2,16,1,1,2,2015
64400001,644000,1,1,6,51,1,1,2,2015
64400002,644000,1,2,5,44,1,1,2,2015
64400003,644000,1,2,3,21,1,1,12,2015
64400004,644000,1,1,2,16,1,1,12,2015
64410001,644100,1,1,5,44,1,1,12,2015
64410002,644100,1,2,4,36,1,1,12,2015
64420001,644200,1,1,5,44,1,1,12,2015
64420002,644200,1,2,5,41,1,1,12,2015
64430001,644300,1,1,5,48,1,1,12,2015
64430002,644300,1,2,5,44,1,2, ,2015
64440002,644400,1,2,8,80,1,2, ,2015
64450001,644500,1,1,5,43,1,2, ,2015
64450002,644500,1,2,4,39,1,2, ,2015
64460001,644600,1,1,4,34,1,2, ,2015
64460002,644600,1,2,4,31,1,2, ,2015
64480001,644800,1,1,6,50,1,2, ,2015
64480002,644800,1,2,5,43,1,1,12,2015
64490001,644900,1,1,5,46,1,2, ,2015
64490002,644900,1,2,5,43,1,2, ,2015
64500001,645000,1,1,5,40,1,2, ,2015
64500002,645000,1,2,5,40,1,2, ,2015
64510001,645100,1,1,4,35,1,1,12,2015
64510002,645100,1,2,4,34,1,1,12,2015
64520001,645200,1,1,4,39,1,1,12,2015
64520002,645200,1,2,4,34,1,1,12,2015
64530001,645300,1,1,5,43,1,1,12,2015
64530002,645300,1,2,5,40,1,1,12,2015
64530003,645300,1,1,2,15,1,1,12,2015
64530004,645300,1,2,2,12,1,1,12,2015
64540001,645400,1,1,5,40,1,1,12,2015
64540002,645400,1,2,4,39,1,1,12,2015
64540003,645400,1,1,2,11,1,1,12,2015
64540004,645400,1,2,1,9,1,2, ,2015
64550001,645500,1,1,5,40,1,1,12,2015
64550002,645500,1,2,4,36,1,1,12,2015
64550003,645500,1,2,2,11,1,1,12,2015
64550004,645500,1,2,1,9,1,2, ,2015
64550005,645500,1,2,1,6,2,2, ,2015
64570001,645700,1,1,4,37,1,1,12,2015
64570002,645700,1,2,4,33,1,1,12,2015
64580001,645800,1,1,5,43,1,1,12,2015
64580002,645800,1,2,5,43,1,1,12,2015
64580003,645800,1,2,3,21,1,1,12,2015
64580004,645800,1,1,2,18,1,1,12,2015
64590002,645900,1,2,5,45,1,1,12,2015
64600002,646000,1,2,5,47,1,1,12,2015
64610001,646100,2,1,5,48,1,1,1,2015
64610002,646100,2,2,5,47,1,1,1,2015
64610003,646100,2,2,3,23,1,1,1,2015
64610004,646100,2,2,3,21,1,1,1,2015
64610005,646100,2,2,2,18,1,1,12,2015
64610006,646100,2,1,2,10,2,2, ,2015
64630001,646300,2,1,6,55,1,1,12,2015
64630002,646300,2,2,6,50,1,1,2,2015
64630003,646300,2,1,3,27,1,1,12,2015
64630004,646300,2,2,3,23,1,1,1,2015
64650001,646500,2,1,6,54,1,1,12,2015
64650002,646500,2,2,6,54,1,1,12,2015
64660001,646600,2,1,5,49,1,1,2,2015
64660002,646600,2,2,5,41,1,1,1,2015
64660003,646600,2,1,3,22,1,1,12,2015
64660004,646600,2,2,3,22,1,1,1,2015
64660005,646600,2,2,8,76,1,2, ,2015
64670001,646700,2,1,6,50,1,2, ,2015
64670002,646700,2,2,5,45,1,1,1,2015
64670003,646700,2,2,3,20,1,1,1,2015
64670004,646700,2,2,2,16,1,1,12,2015
64680001,646800,2,2,5,49,1,1,12,2015
64680002,646800,2,1,3,25,1,1,16,2015
64690001,646900,2,1,6,53,1,1,12,2015
64690002,646900,2,2,5,48,1,1,2,2015
64690003,646900,2,1,3,24,1,1,2,2015
64690004,646900,2,1,3,22,1,2, ,2015
64700001,647000,1,1,5,47,1,1,12,2015
64700002,647000,1,2,5,45,1,1,12,2015
64700003,647000,1,2,2,19,1,1,16,2015
64700004,647000,1,1,2,16,1,1,12,2015
64710001,647100,1,2,8,79,2,2, ,2015
64720001,647200,1,1,5,42,1,2, ,2015
64720002,647200,1,2,4,36,1,1,12,2015
64770001,647700,2,1,4,36,1,2, ,2015
64770002,647700,2,2,4,33,1,1,12,2015
64780001,647800,1,1,4,34,1,2, ,2015
64780002,647800,1,2,4,32,1,2, ,2015
64790002,647900,1,2,4,36,1,1,17,2015
64800001,648000,1,1,6,54,1,2, ,2015
64810001,648100,1,1,6,50,1,1,12,2015
64810002,648100,1,2,4,32,1,1,12,2015
64820001,648200,1,1,8,80,1,2, ,2015
64820002,648200,1,2,8,79,1,2, ,2015
64830002,648300,1,2,6,51,1,1,12,2015
64850001,648500,1,2,8,75,1,2, ,2015
64870001,648700,1,1,6,53,1,1,12,2015
64870002,648700,1,2,6,52,1,1,12,2015
64870003,648700,1,1,3,20,1,1,12,2015
64880002,648800,1,2,5,49,1,1,12,2015
64890003,648900,1,1,2,17,2,2, ,2015
64910001,649100,1,1,7,65,1,2, ,2015
64920001,649200,1,2,8,70,1,2, ,2015
64940001,649400,1,1,6,58,1,1,2,2015
64940002,649400,1,2,6,52,1,2, ,2015
64940003,649400,1,2,3,23,1,1,2,2015
64940004,649400,1,2,3,22,1,1,2,2015
64950001,649500,1,2,7,64,1,2, ,2015
64950002,649500,1,2,4,35,1,1,2,2015
64960001,649600,1,1,6,52,1,1,2,2015
64960002,649600,1,1,3,27,1,1,2,2015
64970001,649700,1,2,5,41,1,1,12,2015
64970002,649700,1,1,5,40,1,1,2,2015
64980001,649800,1,1,6,52,1,1,2,2015
64980002,649800,1,2,5,48,1,2, ,2015
64980003,649800,1,1,3,22,1,1,2,2015
64990001,649900,1,1,8,82,2,2, ,2015
64990002,649900,1,2,8,83,2,2, ,2015
65000001,650000,1,2,7,60,1,2, ,2015
65000002,650000,1,1,7,61,2,2, ,2015
65000004,650000,1,1,4,36,1,1,2,2015
65000005,650000,1,2,4,33,1,1,2,2015
65010001,650100,2,1,8,87,2,2, ,2015
65010002,650100,2,2,8,81,1,2, ,2015
65020001,650200,1,1,8,72,1,2, ,2015
65030001,650300,2,1,5,40,1,1,2,2015
65030002,650300,2,2,4,39,1,1,12,2015
65030003,650300,2,1,2,11,2,2, ,2015
65030004,650300,2,2,1,7,2,2, ,2015
65040001,650400,2,1,8,70,1,2, ,2015
65040002,650400,2,2,7,61,1,2, ,2015
65050001,650500,2,1,6,57,2,2, ,2015
65050002,650500,2,2,6,55,2,2, ,2015
65060001,650600,2,1,6,54,1,2, ,2015
65060002,650600,2,2,6,52,1,1,1,2015
65060004,650600,2,2,8,83,2,2, ,2015
65070001,650700,2,1,8,83,1,2, ,2015
65070002,650700,2,2,8,85,2,2, ,2015
65070003,650700,2,1,6,52,1,1,2,2015
65070004,650700,2,2,6,52,1,2, ,2015
65080001,650800,2,1,8,81,1,2, ,2015
65080002,650800,2,2,8,73,2,2, ,2015
65090001,650900,1,2,8,71,1,2, ,2015
65090002,650900,1,2,4,38,1,1,12,2015
65090003,650900,1,1,5,42,1,1,2,2015
65090004,650900,1,1,1,9,2,2, ,2015
65090005,650900,1,1,1,7,2,2, ,2015
65100001,651000,2,1,5,44,1,1,12,2015
65100002,651000,2,2,5,45,1,1,2,2015
65100003,651000,2,1,2,18,1,1,1,2015
65100004,651000,2,1,2,13,2,2, ,2015
65100005,651000,2,2,8,83,2,2, ,2015
65110001,651100,1,1,8,83,1,2, ,2015
65130002,651300,1,2,6,51,1,1,2,2015
65130003,651300,1,1,7,63,1,2, ,2015
65140001,651400,1,1,8,85,2,2, ,2015
65140002,651400,1,2,8,82,1,2, ,2015
65150001,651500,1,2,8,91,2,2, ,2015
65160001,651600,1,1,8,87,2,2, ,2015
65160002,651600,1,2,8,83,1,2, ,2015
65170001,651700,1,2,8,76,2,2, ,2015
65180002,651800,1,2,8,85,2,2, ,2015
65190001,651900,1,2,8,86,2,2, ,2015
65200001,652000,1,2,6,57,1,2, ,2015
65200002,652000,1,1,3,27,1,1,2,2015
65200003,652000,1,2,8,87,2,2, ,2015
65210001,652100,1,1,7,69,1,2, ,2015
65210003,652100,1,2,7,62,1,2, ,2015
65220001,652200,1,1,7,68,1,2, ,2015
65220002,652200,1,2,7,63,1,2, ,2015
65220003,652200,1,1,4,31,1,1,12,2015
65230001,652300,1,1,8,83,1,2, ,2015
65230002,652300,1,2,7,66,1,2, ,2015
65240001,652400,1,2,8,80,1,2, ,2015
65250001,652500,1,1,8,79,1,2, ,2015
65250002,652500,1,2,8,77,1,2, ,2015
65250003,652500,1,1,5,42,1,1,12,2015
65260001,652600,1,1,6,59,1,2, ,2015
65260002,652600,1,2,6,55,1,2, ,2015
65260003,652600,1,1,4,30,1,1,12,2015
65260004,652600,1,2,8,92,2,2, ,2015
65270002,652700,1,2,8,85,2,2, ,2015
65280004,652800,1,2,8,87,2,2, ,2015
65290001,652900,1,1,7,66,1,2, ,2015
65290002,652900,1,2,7,66,1,2, ,2015
65300001,653000,1,1,6,59,1,2, ,2015
65300002,653000,1,2,6,56,1,2, ,2015
65300003,653000,1,1,8,90,1,2, ,2015
65300004,653000,1,1,4,30,1,1,12,2015
65310001,653100,1,1,7,66,1,2, ,2015
65310002,653100,1,2,7,67,1,2, ,2015
65320001,653200,1,1,8,74,1,2, ,2015
65320002,653200,1,2,8,74,1,2, ,2015
65330001,653300,1,2,7,63,1,2, ,2015
65340001,653400,1,2,8,74,1,2, ,2015
65350001,653500,1,2,8,78,1,2, ,2015
65360001,653600,1,1,7,66,1,2, ,2015
65360002,653600,1,2,7,65,1,2, ,2015
65370002,653700,1,2,8,72,1,2, ,2015
65380001,653800,1,1,8,74,1,2, ,2015
65380002,653800,1,2,7,69,1,2, ,2015
65390001,653900,1,1,8,80,1,2, ,2015
65390002,653900,1,2,8,79,2,2, ,2015
65400001,654000,1,1,8,81,1,2, ,2015
65400002,654000,1,2,8,85,2,2, ,2015
65410001,654100,2,1,5,49,1,1,2,2015
65410002,654100,2,2,5,47,1,2, ,2015
65410003,654100,2,2,3,22,1,1,2,2015
65410004,654100,2,1,3,20,1,1,1,2015
65420001,654200,2,1,6,54,1,1,12,2015
65420002,654200,2,2,6,52,1,1,12,2015
65420004,654200,2,2,8,73,2,2, ,2015
65430001,654300,2,1,7,63,1,2, ,2015
65430002,654300,2,2,7,61,1,1,12,2015
65440001,654400,2,1,8,74,2,2, ,2015
65440002,654400,2,2,8,71,1,2, ,2015
65440003,654400,2,2,8,91,2,2, ,2015
65450001,654500,2,1,8,80,1,2, ,2015
65450002,654500,2,2,8,78,2,2, ,2015
65460001,654600,2,1,7,63,1,2, ,2015
65470001,654700,2,1,7,68,1,2, ,2015
65470002,654700,2,2,6,59,1,2, ,2015
65480001,654800,2,1,8,72,1,2, ,2015
65480002,654800,2,2,6,56,1,2, ,2015
65490001,654900,2,2,8,81,1,2, ,2015
65500001,655000,2,1,8,82,1,2, ,2015
65500002,655000,2,2,8,81,1,2, ,2015
65510001,655100,2,2,8,84,2,2, ,2015
65520001,655200,2,1,8,81,2,2, ,2015
65520002,655200,2,2,8,73,1,2, ,2015
65530001,655300,2,1,7,68,1,2, ,2015
65530002,655300,2,2,7,66,1,2, ,2015
65540001,655400,2,1,8,70,1,2, ,2015
65540002,655400,2,2,7,69,1,2, ,2015
65550001,655500,2,1,5,43,1,1,2,2015
65550002,655500,2,2,4,31,1,2, ,2015
65550003,655500,2,1,2,14,2,2, ,2015
65550004,655500,2,2,2,10,2,2, ,2015
65560001,655600,2,1,5,41,1,2, ,2015
65560002,655600,2,2,3,28,1,2, ,2015
65560003,655600,2,1,1,8,1,2, ,2015
65560004,655600,2,1,8,71,1,2, ,2015
65570001,655700,2,1,5,45,1,1,1,2015
65570002,655700,2,2,5,43,2,2, ,2015
65570003,655700,2,2,2,16,1,1,12,2015
65570004,655700,2,2,8,81,2,2, ,2015
65580001,655800,2,1,7,66,1,2, ,2015
65580002,655800,2,2,7,63,2,2, ,2015
65590001,655900,2,2,8,76,2,2, ,2015
65590002,655900,2,2,6,53,1,1,12,2015
65590004,655900,2,1,3,26,1,1,2,2015
65590101,655901,1,1,4,31,1,1,1,2015
65590102,655901,1,2,3,29,1,1,2,2015
65600001,656000,2,1,6,50,1,1,1,2015
65600002,656000,2,2,5,46,1,2, ,2015
65600003,656000,2,1,3,20,1,1,12,2015
65600004,656000,2,1,2,17,1,1,2,2015
65600005,656000,2,1,8,85,1,2, ,2015
65600006,656000,2,2,8,81,2,2, ,2015
65610001,656100,2,1,8,70,1,2, ,2015
65610002,656100,2,2,7,67,1,2, ,2015
65620001,656200,2,2,8,71,1,2, ,2015
65630001,656300,2,1,8,72,1,2, ,2015
65630002,656300,2,2,7,66,1,2, ,2015
65630003,656300,2,1,4,38,1,1,12,2015
65640001,656400,2,1,7,65,1,2, ,2015
65640002,656400,2,2,7,62,1,2, ,2015
65650001,656500,2,1,7,67,1,2, ,2015
65650002,656500,2,2,8,86,2,1,9999,2015
65660001,656600,2,2,5,49,1,2, ,2015
65670001,656700,2,1,7,65,1,2, ,2015
65670002,656700,2,2,7,63,1,2, ,2015
65680001,656800,2,1,5,49,1,2, ,2015
65680002,656800,2,1,3,22,1,1,12,2015
65680003,656800,2,1,3,21,1,1,12,2015
65680004,656800,2,1,2,17,1,1,12,2015
65690001,656900,2,1,6,59,1,2, ,2015
65690002,656900,2,2,6,55,1,2, ,2015
65690003,656900,2,2,8,76,2,2, ,2015
65700001,657000,2,1,7,67,1,2, ,2015
65700002,657000,2,2,7,61,1,2, ,2015
65710001,657100,2,1,5,46,1,1,2,2015
65710002,657100,2,2,8,80,2,2, ,2015
65720002,657200,2,2,6,58,1,2, ,2015
65730001,657300,2,2,8,78,1,2, ,2015
65740001,657400,2,1,8,71,1,2, ,2015
65740002,657400,2,2,8,73,1,2, ,2015
65750001,657500,2,1,8,74,1,2, ,2015
65750002,657500,2,2,7,67,1,2, ,2015
65760001,657600,2,1,7,65,1,2, ,2015
65760002,657600,2,2,7,65,1,2, ,2015
65770002,657700,2,2,5,42,1,1,2,2015
65770003,657700,2,2,2,19,1,1,2,2015
65780001,657800,2,1,7,67,1,2, ,2015
65780002,657800,2,2,6,58,1,2, ,2015
65790001,657900,2,2,7,60,1,2, ,2015
65790002,657900,2,2,8,93,2,2, ,2015
65800001,658000,2,1,8,75,1,2, ,2015
65800002,658000,2,2,8,76,2,2, ,2015
65810001,658100,1,1,6,54,1,1,12,2015
65810002,658100,1,2,5,45,1,1,12,2015
65810003,658100,1,2,3,22,1,1,2,2015
65810004,658100,1,1,2,19,1,1,12,2015
65820001,658200,1,1,5,47,1,1,12,2015
65840001,658400,1,2,4,35,1,1,12,2015
65850001,658500,1,2,5,44,1,1,12,2015
65870001,658700,1,2,8,74,1,2, ,2015
65900001,659000,1,2,4,35,1,1,12,2015
65920001,659200,1,1,8,77,1,2, ,2015
65920002,659200,1,2,8,73,1,2, ,2015
65930001,659300,1,2,8,86,1,2, ,2015
65940001,659400,1,1,7,67,1,2, ,2015
65960001,659600,1,1,6,58,1,2, ,2015
65960003,659600,1,1,4,35,1,1,2,2015
65970002,659700,1,2,8,78,1,2, ,2015
65980001,659800,1,1,5,45,1,2, ,2015
65980003,659800,1,2,2,18,1,1,2,2015
65990001,659900,1,1,6,54,1,2, ,2015
65990002,659900,1,2,5,42,1,1,2,2015
66000001,660000,1,1,6,57,1,2, ,2015
66000002,660000,1,2,6,54,1,2, ,2015
66010001,660100,1,1,6,53,1,1,12,2015
66010002,660100,1,2,5,49,1,1,12,2015
66010003,660100,1,1,3,26,1,1,12,2015
66020001,660200,1,2,7,62,1,1,12,2015
66020002,660200,1,1,4,32,1,1,12,2015
66020003,660200,1,1,3,29,1,1,12,2015
66040001,660400,1,1,8,74,1,2, ,2015
66040002,660400,1,2,8,77,1,2, ,2015
66050001,660500,1,1,5,44,1,2, ,2015
66050002,660500,1,2,4,39,1,1,12,2015
66060001,660600,1,1,4,35,1,1,12,2015
66060002,660600,1,2,4,34,1,1,12,2015
66060003,660600,1,2,1,8,2,2, ,2015
66070001,660700,1,1,6,56,1,1,12,2015
66070002,660700,1,2,6,53,1,1,12,2015
66070003,660700,1,2,4,30,1,1,12,2015
66090001,660900,1,1,4,37,1,1,12,2015
66090002,660900,1,2,4,37,1,1,12,2015
66090003,660900,1,2,1,9,2,2, ,2015
66100001,661000,1,1,8,80,1,2, ,2015
66100002,661000,1,2,8,73,1,2, ,2015
66110001,661100,1,2,5,45,1,2, ,2015
66120001,661200,1,2,5,44,1,1,12,2015
66130001,661300,1,2,5,45,1,1,12,2015
66140001,661400,1,2,5,46,1,1,12,2015
66150001,661500,1,2,5,45,1,1,12,2015
66160001,661600,1,2,5,42,1,1,12,2015
66170001,661700,1,2,5,44,1,1,12,2015
66190001,661900,1,1,4,33,1,1,12,2015
66220001,662200,1,1,8,86,1,2, ,2015
66220002,662200,1,2,8,85,1,2, ,2015
66230001,662300,1,2,8,78,1,2, ,2015
66230002,662300,1,1,5,40,1,1,12,2015
66230003,662300,1,2,2,13,1,1,12,2015
66240001,662400,1,1,6,56,1,1,12,2015
66240002,662400,1,2,6,52,1,1,12,2015
66260001,662600,1,1,8,76,1,2, ,2015
66260002,662600,1,2,7,69,1,2, ,2015
66270001,662700,1,1,5,45,1,1,12,2015
66270002,662700,1,2,5,45,1,1,12,2015
66270003,662700,1,2,8,75,1,2, ,2015
66270004,662700,1,2,2,17,1,1,12,2015
66270005,662700,1,1,2,15,1,1,12,2015
66280002,662800,1,2,6,51,1,1,12,2015
66290002,662900,1,2,6,52,1,1,2,2015
66300001,663000,1,1,5,41,1,1,12,2015
66300002,663000,1,2,7,63,1,2, ,2015
66300003,663000,1,2,2,19,1,1,12,2015
66310001,663100,2,1,6,56,1,2, ,2015
66310002,663100,2,2,6,51,1,2, ,2015
66310003,663100,2,2,3,25,1,1,2,2015
66310004,663100,2,2,3,20,1,1,1,2015
66320001,663200,2,1,8,78,1,2, ,2015
66320002,663200,2,2,8,76,2,2, ,2015
66330001,663300,2,2,7,65,1,2, ,2015
66340001,663400,2,1,4,39,1,1,1,2015
66340002,663400,2,2,4,39,1,1,2,2015
66340003,663400,2,1,7,61,1,2, ,2015
66340004,663400,2,2,6,56,1,2, ,2015
66340005,663400,2,2,8,81,2,2, ,2015
66340006,663400,2,1,4,34,1,2, ,2015
66340007,663400,2,1,1,6,2,2, ,2015
66350001,663500,2,1,8,78,1,2, ,2015
66350002,663500,2,2,8,74,2,2, ,2015
66360001,663600,2,1,8,88,1,2, ,2015
66360002,663600,2,2,8,85,2,2, ,2015
66370001,663700,2,1,7,67,1,2, ,2015
66370002,663700,2,2,6,57,1,2, ,2015
66370003,663700,2,1,4,35,1,1,1,2015
66370004,663700,2,1,4,33,1,1,1,2015
66390001,663900,2,1,6,56,1,1,1,2015
66390002,663900,2,2,6,53,1,1,2,2015
66390003,663900,2,2,3,22,1,1,1,2015
66390004,663900,2,2,3,27,1,1,1,2015
66400001,664000,2,1,8,82,1,2, ,2015
66400002,664000,2,2,8,82,2,2, ,2015
66410001,664100,2,1,7,62,1,2, ,2015
66410002,664100,2,2,6,56,1,2, ,2015
66420001,664200,2,1,5,46,1,2, ,2015
66420002,664200,2,2,5,40,1,1,12,2015
66420003,664200,2,1,2,14,1,1,1,2015
66420004,664200,2,2,2,13,1,2, ,2015
66420005,664200,2,2,8,84,2,2, ,2015
66430001,664300,2,2,8,78,1,2, ,2015
66440001,664400,2,1,6,55,1,2, ,2015
66440002,664400,2,2,6,53,1,2, ,2015
66440003,664400,2,1,8,83,2,2, ,2015
66440004,664400,2,2,8,76,2,2, ,2015
66450001,664500,2,2,8,83,1,2, ,2015
66460001,664600,2,1,6,52,1,2, ,2015
66460002,664600,2,2,5,48,1,1,12,2015
66460003,664600,2,1,8,85,2,2, ,2015
66460004,664600,2,2,8,83,2,2, ,2015
66470001,664700,2,1,8,82,1,2, ,2015
66470002,664700,2,2,8,82,2,2, ,2015
66480001,664800,2,1,4,37,1,1,12,2015
66480002,664800,2,2,4,31,1,1,2,2015
66480003,664800,2,2,1,8,1,2, ,2015
66480004,664800,2,2,1,6,2,2, ,2015
66490001,664900,2,1,8,78,1,2, ,2015
66490002,664900,2,2,8,73,2,2, ,2015
66500001,665000,2,2,8,86,1,2, ,2015
66510001,665100,2,1,4,39,1,1,2,2015
66510002,665100,2,2,4,36,1,1,2,2015
66520001,665200,2,1,8,73,1,2, ,2015
66520002,665200,2,2,8,72,1,1,12,2015
66520003,665200,2,2,4,33,1,1,1,2015
66530001,665300,2,1,6,50,1,1,2,2015
66550001,665500,2,1,5,48,1,1,2,2015
66550002,665500,2,2,5,43,1,2, ,2015
66550003,665500,2,1,2,10,1,1,1,2015
66550004,665500,2,2,2,10,1,1,1,2015
66560001,665600,2,1,5,46,1,1,12,2015
66560002,665600,2,2,5,46,1,1,2,2015
66560003,665600,2,1,2,14,1,1,12,2015
66560004,665600,2,1,2,10,2,2, ,2015
66570001,665700,2,2,6,58,1,2, ,2015
66580001,665800,2,1,7,64,1,1,1,2015
66580002,665800,2,2,7,62,1,1,2,2015
66590001,665900,1,1,8,73,1,2, ,2015
66590002,665900,1,2,7,66,1,2, ,2015
66600001,666000,2,1,8,77,1,2, ,2015
66600002,666000,2,2,7,68,1,2, ,2015
66610002,666100,2,2,6,59,1,2, ,2015
66620001,666200,2,1,6,55,1,1,2,2015
66620003,666200,2,1,2,19,1,1,1,2015
66630001,666300,2,1,5,49,1,2, ,2015
66630003,666300,2,1,2,17,1,1,2,2015
66630004,666300,2,1,2,14,2,2, ,2015
66640001,666400,1,2,5,42,1,2, ,2015
66640002,666400,1,2,3,21,1,1,12,2015
66660001,666600,2,2,5,45,1,2, ,2015
66660002,666600,2,1,3,21,1,1,2,2015
66660003,666600,2,2,3,20,1,1,2,2015
66670001,666700,2,1,7,67,1,2, ,2015
66680001,666800,2,2,7,63,1,2, ,2015
66710001,667100,1,1,7,63,1,2, ,2015
66710002,667100,1,2,6,58,1,2, ,2015
66710003,667100,1,2,4,32,1,1,17,2015
66710004,667100,1,1,3,27,1,1,17,2015
66720001,667200,1,2,5,49,1,2, ,2015
66720002,667200,1,2,3,22,1,1,2,2015
66720004,667200,1,2,8,92,1,2, ,2015
66730001,667300,1,2,8,83,1,2, ,2015
66750001,667500,1,2,8,77,1,2, ,2015
66760002,667600,1,2,6,50,1,2, ,2015
