사업장명,도로명전체,인허가일자,영업상태명,위생업태명,GRS80_X,GRS80_Y,x_wgs84,y_wgs84
알쌈엔쭈꾸미 꾸미짱,대구광역시 수성구 고산로 90 (신매동),20130829,운영중,통닭(치킨),354088.376113,361431.50603,128.70542733030064,35.83817167283274
파닭지붕위에 치킨,대구광역시 수성구 공경로 6 (만촌동),20090824,운영중,통닭(치킨),348633.176937,364724.447821,128.64568582455516,35.868678788902514
정쌀롱 어장,대구광역시 수성구 범어천로 49 (범어동),20090921,운영중,통닭(치킨),346644.842215,362774.447143,128.6233203953182,35.85141091593767
쌀통닭두산점,대구광역시 수성구 상화로 134 (두산동),20131122,운영중,통닭(치킨),346528.211567,360971.045684,128.62169894891932,35.835181591040275
또래오래(매호점),"대구광역시 수성구 천을로23길 31, 109동 101호 (매호동, 매호효성백년가약)",20131218,운영중,통닭(치킨),354098.500499,362385.355407,128.70572335725151,35.846762901765395
컬투치킨지산범물사랑점,대구광역시 수성구 지범로23길 35-3 (지산동),20120112,운영중,통닭(치킨),348027.881012,359673.783781,128.63805020994656,35.823269604177234
닭이지오,대구광역시 수성구 신천동로96길 21 (수성동4가),20140609,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
또래오래 황금점,대구광역시 수성구 동대구로12길 100 (지산동),20140811,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
시카고소주방,대구광역시 수성구 희망로 227 (황금동),20021128,운영중,통닭(치킨),346693.445007,362223.530325,128.62375701239054,35.84644047300935
이디야,"울산광역시 남구 수암로 114 (신정동,외1필지(863번지) 지상2층)",20110822,운영중,통닭(치킨),410400.535227,328174.345422,129.319594030784,35.52822149615893
아몬드치킨(달동점),울산광역시 남구 달삼로 32 (달동),20061024,운영중,통닭(치킨),411561.324464,329020.46341,129.3326025451749,35.53559451257662
궁금해요,울산광역시 남구 삼산중로 21 (지상1)층 (달동),20070109,운영중,통닭(치킨),411894.826984,329012.753848,129.33627488516234,35.53545392282817
콩닭콩닭,"울산광역시 남구 남중로 127 (삼산동,(지상1층))",20100222,운영중,통닭(치킨),412938.764966,330190.467609,129.34808561683462,35.545836279405
정선생,울산광역시 남구 신정로30번길 3 (달동),19990913,운영중,통닭(치킨),410660.699456,328905.338067,129.32264997052593,35.53474935092614
훼미리,"울산광역시 남구 정동로122번길 4 (삼산동,(지상1층))",20060420,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
와글와글,울산광역시 남구 왕생로100번길 12 (지상 1층 (달동),20130206,운영중,통닭(치킨),411410.75269,329770.870557,129.33113925111627,35.54238443316273
연탄갈비,"울산광역시 남구 달삼로 38, 1층 (달동)",20140408,운영중,통닭(치킨),411629.198561,329036.441531,129.3333545161551,35.535723930607865
아몬드5000치킨수암점,"울산광역시 남구 수암로 97 (신정동,지상1층)",20080930,운영중,통닭(치킨),410291.643303,328301.525866,129.3184273769732,35.52938991527479
조선의옛날통닭(삼산1호점),울산광역시 남구 돋질로251번길 16 (지상 1층 (삼산동),20071212,운영중,통닭(치킨),411496.200051,330044.995773,129.33215225557868,35.54483486442283
치킨 앤 비어,"울산광역시 남구 거마로134번길 17 (신정동,지상1층)",20081027,운영중,통닭(치킨),409037.999991,329256.764002,129.30486238404288,35.538257360192745
닭큐 멘터리 신정점,"울산광역시 남구 중앙로 304 (신정동,번지(지상1층))",20080213,운영중,통닭(치킨),409415.725359,330318.084252,129.30929830964854,35.54773562114473
잡솨봐불막창,울산광역시 남구 신복로21번길 14 (무거동),20010417,운영중,통닭(치킨),404858.568256,330157.87422,129.2590398085719,35.547244526790635
아몬드치킨시원점,"울산광역시 남구 삼산로77번길 10, 1층 101호 (달동)",20140820,운영중,통닭(치킨),410066.990419,328946.86038,129.31611954335258,35.53524914998574
닭발토크,울산광역시 남구 신정로37번길 12 (달동),20141010,운영중,통닭(치킨),410488.39223,328937.371601,129.32075989523722,35.535074397659756
조선의옛날통닭,"울산광역시 남구 월평로 50, 1층 (신정동)",20141120,운영중,통닭(치킨),409595.258925,329642.232455,129.3111019174842,35.541611201028545
에프앤씨치킨,울산광역시 남구 문수로423번길 8 (신정동),20141015,운영중,통닭(치킨),408610.005077,328810.111522,129.30003181036903,35.534324999918276
달감치킨,울산광역시 남구 수암로 239 (야음동),20061115,폐업 등,통닭(치킨),411542.232208,327771.899165,129.33206663981088,35.52435456813011
처갓집 양념치킨 삼산점,울산광역시 남구 삼산중로114번길 23 (지상 1층 (삼산동),20120611,운영중,통닭(치킨),412060.732795,329927.471125,129.33834194568038,35.543655970191494
꼬꼬꼬치구이,울산광역시 남구 중앙로166번길 12 (지상1)층 (달동),20120326,운영중,통닭(치킨),409978.133365,329042.836905,129.3151654014432,35.53613228864861
놀부옛날통닭,"울산광역시 남구 중앙로 26 (야음동, (지상1층))",20080603,운영중,통닭(치킨),410326.1888,327682.690367,129.31864755156977,35.52380958097382
부어치킨무거점,"울산광역시 남구 옥현로 25 (무거동, (지상1층))",20120430,운영중,통닭(치킨),404860.540651,329336.356182,129.2588539596001,35.53984552920544
티바두마리치킨,"울산광역시 남구 삼호로23번길 6, 1층 (무거동)",20070409,운영중,통닭(치킨),405572.642485,330514.851993,129.266999168112,35.55031170228483
소담식당,"울산광역시 남구 삼산로29번길 10, 지상1층 (신정동)",20020719,운영중,통닭(치킨),409593.556656,328810.53056,129.31086821186327,35.53412151975517
곱창이야기,"울산광역시 남구 삼산로35번길 5-1 (신정동,번지(지상1층))",19990811,운영중,통닭(치킨),409626.65924,328790.28059,129.31122768479574,35.5339321626351
멕시칸치킨,"울산광역시 남구 옥현로 92-27 (무거동,옥현1주공상가 106호)",20000721,운영중,통닭(치킨),405237.470964,329910.090489,129.2631524427244,35.54493466149705
꼬꼬닭,"울산광역시 남구 번영로 195, 지상1층 동문아뮤티 116호 (신정동)",20130401,운영중,통닭(치킨),410878.99701,329765.135879,129.3252786307039,35.54244596871602
삼삼오오,울산광역시 남구 돋질로251번길 33 (지상1)층 (삼산동),20020511,운영중,통닭(치킨),411402.716853,330214.579602,129.33116640945764,35.5463819857984
그릴킹,울산광역시 남구 돋질로 248 (달동),20060518,운영중,통닭(치킨),411504.385007,329852.649044,129.33219226460847,35.543100934065194
숯불양념치킨(수),울산광역시 남구 대암로 14 (신정동),20121106,폐업 등,통닭(치킨),410212.823333,328410.831399,129.3175873582813,35.53039097990463
멕시카나치킨,울산광역시 남구 돋질로401번길 12 (지하 1층 (삼산동),20121227,폐업 등,통닭(치킨),413177.351806,330121.348216,129.35069637102976,35.545162583395175
페리카나치킨,울산광역시 중구 곽남4길 31 (남외동),19930428,운영중,통닭(치킨),412388.354996,332931.645805,129.3427393657156,35.57063982427563
갓바위산골순두부보쌈,"울산광역시 중구 태화로 214, 1층 (태화동)",20100706,운영중,통닭(치킨),408476.726356,330721.095776,129.2990547794483,35.551562854752405
꾸꼬뽀꼬숯불치킨,울산광역시 중구 도화골5길 18 (복산동),19960620,운영중,통닭(치킨),411530.585448,332450.128867,129.3331590250089,35.566486990590924
닭백화점,"울산광역시 중구 신기13길 17, 지하1층 106호 (태화동, 오성사랑채)",20080729,운영중,통닭(치킨),408350.982243,330753.255282,129.29767735439447,35.55187890150333
반구점 굽네치킨,"울산광역시 중구 화합로 388 (반구동,세한프리빌 Ⅱ 상가1호 (지하1층))",20080215,운영중,통닭(치킨),412155.000956,331791.725632,129.3398686748474,35.56042431138405
쌀을품은닭,"울산광역시 중구 화합로 412, 1층 (반구동)",20061212,운영중,통닭(치킨),411997.671354,331976.93628,129.33818324200226,35.56212587655163
치킨신드롬성안점,"울산광역시 중구 백양로 9, 1층 (성안동)",20131115,운영중,통닭(치킨),409225.123058,333451.28063,129.30800729092937,35.57599236460318
꿈에본닭,"울산광역시 중구 곽남길 11, 지상1층 (약사동)",19990312,운영중,통닭(치킨),412363.908774,332690.464329,129.3424066602869,35.56847312007941
이경규돈치킨호프,"울산광역시 중구 명륜로 15 (태화동, (지상5층))",20111104,운영중,통닭(치킨),409343.09219,330979.863114,129.30866887780144,35.55371072014272
39꼬들목살,"울산광역시 중구 곽남길 37, 1층 (약사동)",20140502,운영중,통닭(치킨),412161.444777,332767.119986,129.34019520208554,35.569206800602196
또봉이통닭(반구시장점),울산광역시 중구 반구정14길 15 (반구동),19941202,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
효소를품은닭,울산광역시 중구 다운2길 1 (다운동),20091127,운영중,통닭(치킨),405603.132615,331892.85875,129.26768485380555,35.56271560817041
옛날통닭,울산광역시 중구 도화골7길 1 (복산동),20050922,운영중,통닭(치킨),411447.634293,332480.319832,129.33225264367553,35.56677657516568
치킨마루,"대전광역시 중구 대종로 89, 1층 (옥계동)",20080229,폐업 등,통닭(치킨),240660.444226,411499.166767,127.45268552723682,36.300638805687434
꾼닥식당,"대전광역시 중구 계룡로904번길 23, 1층 (문화동)",20120427,운영중,통닭(치킨),237050.479441,413716.534288,127.41260090970049,36.32076632654458
호식이두마리치킨,"대전광역시 중구 유천로47번길 50, 1층 (유천동)",20110114,운영중,통닭(치킨),235489.05785,413222.615056,127.39519054533402,36.316374056820436
티바두마리치킨문화점,"대전광역시 중구 문화로 173, 1층 101호 (문화동)",20140729,운영중,통닭(치킨),236312.999385,413026.765931,127.40435627702165,36.3145784521907
착한치킨,"대전광역시 중구 목중로 82, 1층 (중촌동)",20141006,운영중,통닭(치킨),236521.4726,415838.300889,127.40680931809968,36.33990705239296
피치비어,"대전광역시 중구 유천로86번길 31 (유천동,(1층))",20061228,운영중,통닭(치킨),235785.517178,413708.485786,127.39851400246894,36.3207415893359
네네치킨문화점,"대전광역시 중구 보문산로171번길 39 (문화동,(1층))",20070103,운영중,통닭(치킨),235829.646856,412234.658894,127.39893775103569,36.3074583452693
또와또,대전광역시 중구 대종로 533 (선화동),20061108,운영중,통닭(치킨),237955.217066,414841.542447,127.42273074426004,36.33086924948046
마슬랜,대전광역시 중구 문창로 110 (문창동),19921124,운영중,통닭(치킨),238759.61292,413938.614277,127.43164469153447,36.32270041046666
통보리치킨,"대전광역시 중구 산성로 108-19, 106호 (문화동,주공아파트3단지상가)",19941126,운영중,통닭(치킨),235921.925494,412481.708431,127.3999765561824,36.30968123686984
가야숯불치킨,"대전광역시 중구 대종로334번길 59, 1층 (문창동)",20090708,운영중,통닭(치킨),239192.752328,413301.294865,127.43643618251741,36.316939631496595
롱다리치킨,"대전광역시 중구 문창로 122 (문창동,(1층))",20090828,운영중,통닭(치킨),238712.267857,414045.365458,127.43112274749632,36.32366431160401
오늘통닭,"대전광역시 중구 태평로 99-1 (태평동,(1층))",20110118,운영중,통닭(치킨),235416.742016,414256.832135,127.39443224431251,36.32569670768855
두끼떡볶이,"대전광역시 중구 중앙로156번길 25 (은행동,(2층))",20110721,운영중,통닭(치킨),238394.459522,414527.158173,127.42760725577573,36.328018745103485
더겐치킨,대전광역시 중구 계룡로869번길 34 (용두동),20111123,운영중,통닭(치킨),237037.404176,414165.793839,127.41247663866206,36.32481538394927
통닭의달인,"대전광역시 중구 돌다리로 17 (석교동,(1층))",20101011,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
피자앤치킨,"대전광역시 중구 산성로 28, 1층 (산성동)",20150105,운영중,통닭(치킨),235203.188173,412094.954972,127.3919564250401,36.306222452342986
쿨,대전광역시 중구 동서대로1431번길 37 (중촌동),20001027,운영중,통닭(치킨),237094.057542,415495.180523,127.41317080919045,36.33679311129799
몬스터브라운,대전광역시 중구 계백로1565번길 19 (유천동),20010816,운영중,통닭(치킨),235341.300879,413441.339977,127.3935551321176,36.31835055634997
핀불닭발치킨,"대전광역시 중구 계룡로918번길 44-8 (문화동,(1층))",20070719,운영중,통닭(치킨),237039.098714,413648.928693,127.41247096462759,36.32015752798164
비비큐부사점,대전광역시 중구 보문로67번길 14 (부사동),19990710,운영중,통닭(치킨),238965.712057,412826.205306,127.43388428463402,36.31266751619144
더겐치킨중촌점,"대전광역시 중구 목중로 69, 1층 (중촌동)",20120321,운영중,통닭(치킨),236497.970062,415705.820093,127.40654132687327,36.338714079483935
믿음통닭,강원도 횡성군 횡성읍 읍상로 47,20030507,폐업 등,통닭(치킨),287437.554679,543825.73739,127.98868002679058,37.48975055964196
처가집,강원도 횡성군 서원면 서원로 154-1,20100531,운영중,통닭(치킨),275144.703451,543351.912889,127.8496482236763,37.48656325798001
페리카나 안흥점,강원도 횡성군 안흥면 안흥시장길 25-1,19910528,운영중,통닭(치킨),302482.430003,535468.654331,128.1576061318914,37.41292155521059
마파치킨둔내점,강원도 횡성군 둔내면 고원로 393,20111111,운영중,통닭(치킨),309527.254264,545043.883109,128.2385874146756,37.498369547582364
러빙헛(공도점),"경기도 안성시 공도읍 진건중길 45, 1층 (청룡빌딩)",20140327,운영중,통닭(치킨),212570.339078,488036.45355,127.14120478022966,36.99111692315884
옛날장터치킨,"경기도 안성시 공도읍 공도2로 18, 1층 106호",20121113,운영중,통닭(치킨),215159.890506,489009.611779,127.17031310341105,36.99984768350062
굽네치킨,"경기도 안성시 중앙로 274-7, 상가동 1층 102호 (석정동, 한빛마을우남퍼스트빌)",20090917,운영중,통닭(치킨),223104.370863,490299.582243,127.25960383989313,37.011309634838355
